country;date;nb_conf_cases;nb_conf_day_cases;nb_death_cases;nb_death_day_cases;nb_recov_cases;nb_recov_day_cases
Jordan;2020-03-10;     1;    0;    0;   0;    0;   0
Jordan;2020-03-11;     1;    0;    0;   0;    0;   0
Jordan;2020-03-12;     1;    0;    0;   0;    0;   0
Jordan;2020-03-13;     1;    0;    0;   0;    1;   1
Jordan;2020-03-14;     1;    0;    0;   0;    1;   0
Jordan;2020-03-15;     8;    7;    0;   0;    1;   0
Jordan;2020-03-16;    17;    9;    0;   0;    1;   0
Jordan;2020-03-17;    34;   17;    0;   0;    1;   0
Jordan;2020-03-18;    52;   18;    0;   0;    1;   0
Jordan;2020-03-19;    69;   17;    0;   0;    1;   0
Jordan;2020-03-20;    85;   16;    0;   0;    1;   0
Jordan;2020-03-21;    85;    0;    0;   0;    1;   0
Jordan;2020-03-22;   112;   27;    0;   0;    1;   0
Jordan;2020-03-23;   127;   15;    0;   0;    1;   0
Jordan;2020-03-24;   154;   27;    0;   0;    1;   0
Jordan;2020-03-25;   172;   18;    0;   0;    1;   0
Jordan;2020-03-26;   212;   40;    0;   0;    1;   0
Jordan;2020-03-27;   235;   23;    1;   1;   18;  17
Jordan;2020-03-28;   246;   11;    1;   0;   18;   0
Jordan;2020-03-29;   259;   13;    3;   2;   18;   0
Jordan;2020-03-30;   268;    9;    5;   2;   26;   8
Jordan;2020-03-31;   274;    6;    5;   0;   30;   4
Jordan;2020-04-01;   278;    4;    5;   0;   36;   6
Jordan;2020-04-02;   299;   21;    5;   0;   45;   9
Jordan;2020-04-03;   310;   11;    5;   0;   58;  13
Jordan;2020-04-04;   323;   13;    5;   0;   74;  16
Jordan;2020-04-05;   345;   22;    5;   0;  110;  36
Kazakhstan;2020-01-22;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-01-23;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-01-24;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-01-25;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-01-26;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-01-27;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-01-28;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-01-29;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-01-30;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-01-31;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-02-01;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-02-02;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-02-03;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-02-04;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-02-05;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-02-06;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-02-07;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-02-08;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-02-09;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-02-10;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-02-11;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-02-12;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-02-13;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-02-14;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-02-15;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-02-16;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-02-17;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-02-18;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-02-19;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-02-20;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-02-21;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-02-22;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-02-23;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-02-24;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-02-25;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-02-26;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-02-27;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-02-28;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-02-29;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-03-01;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-03-02;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-03-03;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-03-04;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-03-05;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-03-06;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-03-07;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-03-08;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-03-09;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-03-10;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-03-11;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-03-12;     0;    0;    0;   0;    0;   0
Kazakhstan;2020-03-13;     4;    4;    0;   0;    0;   0
Kazakhstan;2020-03-14;     6;    2;    0;   0;    0;   0
Kazakhstan;2020-03-15;     9;    3;    0;   0;    0;   0
Kazakhstan;2020-03-16;    10;    1;    0;   0;    0;   0
Kazakhstan;2020-03-17;    33;   23;    0;   0;    0;   0
Kazakhstan;2020-03-18;    35;    2;    0;   0;    0;   0
Kazakhstan;2020-03-19;    44;    9;    0;   0;    0;   0
Kazakhstan;2020-03-20;    49;    5;    3;   3;    0;   0
Kazakhstan;2020-03-21;    53;    4;    0;  -3;    0;   0
Kazakhstan;2020-03-22;    60;    7;    0;   0;    0;   0
Kazakhstan;2020-03-23;    62;    2;    0;   0;    0;   0
Kazakhstan;2020-03-24;    72;   10;    0;   0;    0;   0
Kazakhstan;2020-03-25;    81;    9;    0;   0;    0;   0
Kazakhstan;2020-03-26;   111;   30;    1;   1;    2;   2
Kazakhstan;2020-03-27;   150;   39;    1;   0;    3;   1
Kazakhstan;2020-03-28;   228;   78;    1;   0;   16;  13
Kazakhstan;2020-03-29;   284;   56;    1;   0;   20;   4
Kazakhstan;2020-03-30;   302;   18;    1;   0;   21;   1
Kazakhstan;2020-03-31;   343;   41;    2;   1;   24;   3
Kazakhstan;2020-04-01;   380;   37;    3;   1;   26;   2
Kazakhstan;2020-04-02;   435;   55;    3;   0;   27;   1
Kazakhstan;2020-04-03;   464;   29;    6;   3;   29;   2
Kazakhstan;2020-04-04;   531;   67;    5;  -1;   36;   7
Kazakhstan;2020-04-05;   584;   53;    6;   1;   42;   6
Kenya;2020-01-22;     0;    0;    0;   0;    0;   0
Kenya;2020-01-23;     0;    0;    0;   0;    0;   0
Kenya;2020-01-24;     0;    0;    0;   0;    0;   0
Kenya;2020-01-25;     0;    0;    0;   0;    0;   0
Kenya;2020-01-26;     0;    0;    0;   0;    0;   0
Kenya;2020-01-27;     0;    0;    0;   0;    0;   0
Kenya;2020-01-28;     0;    0;    0;   0;    0;   0
Kenya;2020-01-29;     0;    0;    0;   0;    0;   0
Kenya;2020-01-30;     0;    0;    0;   0;    0;   0
Kenya;2020-01-31;     0;    0;    0;   0;    0;   0
Kenya;2020-02-01;     0;    0;    0;   0;    0;   0
Kenya;2020-02-02;     0;    0;    0;   0;    0;   0
Kenya;2020-02-03;     0;    0;    0;   0;    0;   0
Kenya;2020-02-04;     0;    0;    0;   0;    0;   0
Kenya;2020-02-05;     0;    0;    0;   0;    0;   0
Kenya;2020-02-06;     0;    0;    0;   0;    0;   0
Kenya;2020-02-07;     0;    0;    0;   0;    0;   0
Kenya;2020-02-08;     0;    0;    0;   0;    0;   0
Kenya;2020-02-09;     0;    0;    0;   0;    0;   0
Kenya;2020-02-10;     0;    0;    0;   0;    0;   0
Kenya;2020-02-11;     0;    0;    0;   0;    0;   0
Kenya;2020-02-12;     0;    0;    0;   0;    0;   0
Kenya;2020-02-13;     0;    0;    0;   0;    0;   0
Kenya;2020-02-14;     0;    0;    0;   0;    0;   0
Kenya;2020-02-15;     0;    0;    0;   0;    0;   0
Kenya;2020-02-16;     0;    0;    0;   0;    0;   0
Kenya;2020-02-17;     0;    0;    0;   0;    0;   0
Kenya;2020-02-18;     0;    0;    0;   0;    0;   0
Kenya;2020-02-19;     0;    0;    0;   0;    0;   0
Kenya;2020-02-20;     0;    0;    0;   0;    0;   0
Kenya;2020-02-21;     0;    0;    0;   0;    0;   0
Kenya;2020-02-22;     0;    0;    0;   0;    0;   0
Kenya;2020-02-23;     0;    0;    0;   0;    0;   0
Kenya;2020-02-24;     0;    0;    0;   0;    0;   0
Kenya;2020-02-25;     0;    0;    0;   0;    0;   0
Kenya;2020-02-26;     0;    0;    0;   0;    0;   0
Kenya;2020-02-27;     0;    0;    0;   0;    0;   0
Kenya;2020-02-28;     0;    0;    0;   0;    0;   0
Kenya;2020-02-29;     0;    0;    0;   0;    0;   0
Kenya;2020-03-01;     0;    0;    0;   0;    0;   0
Kenya;2020-03-02;     0;    0;    0;   0;    0;   0
Kenya;2020-03-03;     0;    0;    0;   0;    0;   0
Kenya;2020-03-04;     0;    0;    0;   0;    0;   0
Kenya;2020-03-05;     0;    0;    0;   0;    0;   0
Kenya;2020-03-06;     0;    0;    0;   0;    0;   0
Kenya;2020-03-07;     0;    0;    0;   0;    0;   0
Kenya;2020-03-08;     0;    0;    0;   0;    0;   0
Kenya;2020-03-09;     0;    0;    0;   0;    0;   0
Kenya;2020-03-10;     0;    0;    0;   0;    0;   0
Kenya;2020-03-11;     0;    0;    0;   0;    0;   0
Kenya;2020-03-12;     0;    0;    0;   0;    0;   0
Kenya;2020-03-13;     1;    1;    0;   0;    0;   0
Kenya;2020-03-14;     1;    0;    0;   0;    0;   0
Kenya;2020-03-15;     3;    2;    0;   0;    0;   0
Kenya;2020-03-16;     3;    0;    0;   0;    0;   0
Kenya;2020-03-17;     3;    0;    0;   0;    0;   0
Kenya;2020-03-18;     3;    0;    0;   0;    0;   0
Kenya;2020-03-19;     7;    4;    0;   0;    0;   0
Kenya;2020-03-20;     7;    0;    0;   0;    0;   0
Kenya;2020-03-21;     7;    0;    0;   0;    0;   0
Kenya;2020-03-22;    15;    8;    0;   0;    0;   0
Kenya;2020-03-23;    16;    1;    0;   0;    0;   0
Kenya;2020-03-24;    25;    9;    0;   0;    0;   0
Kenya;2020-03-25;    28;    3;    0;   0;    1;   1
Kenya;2020-03-26;    31;    3;    1;   1;    1;   0
Kenya;2020-03-27;    31;    0;    1;   0;    1;   0
Kenya;2020-03-28;    38;    7;    1;   0;    1;   0
Kenya;2020-03-29;    42;    4;    1;   0;    1;   0
Kenya;2020-03-30;    50;    8;    1;   0;    1;   0
Kenya;2020-03-31;    59;    9;    1;   0;    1;   0
Kenya;2020-04-01;    81;   22;    1;   0;    3;   2
Kenya;2020-04-02;   110;   29;    3;   2;    4;   1
Kenya;2020-04-03;   122;   12;    4;   1;    4;   0
Kenya;2020-04-04;   126;    4;    4;   0;    4;   0
Kenya;2020-04-05;   142;   16;    4;   0;    4;   0
Korea, South;2020-01-22;     1;    0;    0;   0;    0;   0
Korea, South;2020-01-23;     1;    0;    0;   0;    0;   0
Korea, South;2020-01-24;     2;    1;    0;   0;    0;   0
Korea, South;2020-01-25;     2;    0;    0;   0;    0;   0
Korea, South;2020-01-26;     3;    1;    0;   0;    0;   0
Korea, South;2020-01-27;     4;    1;    0;   0;    0;   0
Korea, South;2020-01-28;     4;    0;    0;   0;    0;   0
Korea, South;2020-01-29;     4;    0;    0;   0;    0;   0
Korea, South;2020-01-30;     4;    0;    0;   0;    0;   0
Korea, South;2020-01-31;    11;    7;    0;   0;    0;   0
Korea, South;2020-02-01;    12;    1;    0;   0;    0;   0
Korea, South;2020-02-02;    15;    3;    0;   0;    0;   0
Korea, South;2020-02-03;    15;    0;    0;   0;    0;   0
Korea, South;2020-02-04;    16;    1;    0;   0;    0;   0
Korea, South;2020-02-05;    19;    3;    0;   0;    0;   0
Korea, South;2020-02-06;    23;    4;    0;   0;    0;   0
Korea, South;2020-02-07;    24;    1;    0;   0;    1;   1
Korea, South;2020-02-08;    24;    0;    0;   0;    1;   0
Korea, South;2020-02-09;    25;    1;    0;   0;    3;   2
Korea, South;2020-02-10;    27;    2;    0;   0;    3;   0
Korea, South;2020-02-11;    28;    1;    0;   0;    3;   0
Korea, South;2020-02-12;    28;    0;    0;   0;    7;   4
Korea, South;2020-02-13;    28;    0;    0;   0;    7;   0
Korea, South;2020-02-14;    28;    0;    0;   0;    7;   0
Korea, South;2020-02-15;    28;    0;    0;   0;    9;   2
Korea, South;2020-02-16;    29;    1;    0;   0;    9;   0
Korea, South;2020-02-17;    30;    1;    0;   0;   10;   1
Korea, South;2020-02-18;    31;    1;    0;   0;   12;   2
Korea, South;2020-02-19;    31;    0;    0;   0;   12;   0
Korea, South;2020-02-20;   104;   73;    1;   1;   16;   4
Korea, South;2020-02-21;   204;  100;    2;   1;   16;   0
Korea, South;2020-02-22;   433;  229;    2;   0;   16;   0
Korea, South;2020-02-23;   602;  169;    6;   4;   18;   2
Korea, South;2020-02-24;   833;  231;    8;   2;   18;   0
Korea, South;2020-02-25;   977;  144;   10;   2;   22;   4
Korea, South;2020-02-26;  1261;  284;   12;   2;   22;   0
Korea, South;2020-02-27;  1766;  505;   13;   1;   22;   0
Korea, South;2020-02-28;  2337;  571;   13;   0;   22;   0
Korea, South;2020-02-29;  3150;  813;   16;   3;   27;   5
Korea, South;2020-03-01;  3736;  586;   17;   1;   30;   3
Korea, South;2020-03-02;  4335;  599;   28;  11;   30;   0
Korea, South;2020-03-03;  5186;  851;   28;   0;   30;   0
Korea, South;2020-03-04;  5621;  435;   35;   7;   41;  11
Korea, South;2020-03-05;  6088;  467;   35;   0;   41;   0
Korea, South;2020-03-06;  6593;  505;   42;   7;  135;  94
Korea, South;2020-03-07;  7041;  448;   44;   2;  135;   0
Korea, South;2020-03-08;  7314;  273;   50;   6;  118; -17
Korea, South;2020-03-09;  7478;  164;   53;   3;  118;   0
Korea, South;2020-03-10;  7513;   35;   54;   1;  247; 129
Korea, South;2020-03-11;  7755;  242;   60;   6;  288;  41
Korea, South;2020-03-12;  7869;  114;   66;   6;  333;  45
Korea, South;2020-03-13;  7979;  110;   66;   0;  510; 177
Korea, South;2020-03-14;  8086;  107;   72;   6;  510;   0
Korea, South;2020-03-15;  8162;   76;   75;   3;  510;   0
Korea, South;2020-03-16;  8236;   74;   75;   0; 1137; 627
Korea, South;2020-03-17;  8320;   84;   81;   6; 1407; 270
Korea, South;2020-03-18;  8413;   93;   84;   3; 1540; 133
Korea, South;2020-03-19;  8565;  152;   91;   7; 1540;   0
Korea, South;2020-03-20;  8652;   87;   94;   3; 1540;   0
Korea, South;2020-03-21;  8799;  147;  102;   8; 1540;   0
Korea, South;2020-03-22;  8961;  162;  111;   9; 2909;1369
Korea, South;2020-03-23;  8961;    0;  111;   0; 2909;   0
Korea, South;2020-03-24;  9037;   76;  120;   9; 3507; 598
Korea, South;2020-03-25;  9137;  100;  126;   6; 3730; 223
Korea, South;2020-03-26;  9241;  104;  131;   5; 4144; 414
Korea, South;2020-03-27;  9332;   91;  139;   8; 4528; 384
Korea, South;2020-03-28;  9478;  146;  144;   5; 4811; 283
Korea, South;2020-03-29;  9583;  105;  152;   8; 5033; 222
Korea, South;2020-03-30;  9661;   78;  158;   6; 5228; 195
Korea, South;2020-03-31;  9786;  125;  162;   4; 5408; 180
Korea, South;2020-04-01;  9887;  101;  165;   3; 5567; 159
Korea, South;2020-04-02;  9976;   89;  169;   4; 5828; 261
Korea, South;2020-04-03; 10062;   86;  174;   5; 6021; 193
Korea, South;2020-04-04; 10156;   94;  177;   3; 6325; 304
Korea, South;2020-04-05; 10237;   81;  183;   6; 6463; 138
Kosovo;2020-01-22;     0;    0;    0;   0;    0;   0
Kosovo;2020-01-23;     0;    0;    0;   0;    0;   0
Kosovo;2020-01-24;     0;    0;    0;   0;    0;   0
Kosovo;2020-01-25;     0;    0;    0;   0;    0;   0
Kosovo;2020-01-26;     0;    0;    0;   0;    0;   0
Kosovo;2020-01-27;     0;    0;    0;   0;    0;   0
Kosovo;2020-01-28;     0;    0;    0;   0;    0;   0
Kosovo;2020-01-29;     0;    0;    0;   0;    0;   0
Kosovo;2020-01-30;     0;    0;    0;   0;    0;   0
Kosovo;2020-01-31;     0;    0;    0;   0;    0;   0
Kosovo;2020-02-01;     0;    0;    0;   0;    0;   0
Kosovo;2020-02-02;     0;    0;    0;   0;    0;   0
Kosovo;2020-02-03;     0;    0;    0;   0;    0;   0
Kosovo;2020-02-04;     0;    0;    0;   0;    0;   0
Kosovo;2020-02-05;     0;    0;    0;   0;    0;   0
Kosovo;2020-02-06;     0;    0;    0;   0;    0;   0
Kosovo;2020-02-07;     0;    0;    0;   0;    0;   0
Kosovo;2020-02-08;     0;    0;    0;   0;    0;   0
Kosovo;2020-02-09;     0;    0;    0;   0;    0;   0
Kosovo;2020-02-10;     0;    0;    0;   0;    0;   0
Kosovo;2020-02-11;     0;    0;    0;   0;    0;   0
Kosovo;2020-02-12;     0;    0;    0;   0;    0;   0
Kosovo;2020-02-13;     0;    0;    0;   0;    0;   0
Kosovo;2020-02-14;     0;    0;    0;   0;    0;   0
Kosovo;2020-02-15;     0;    0;    0;   0;    0;   0
Kosovo;2020-02-16;     0;    0;    0;   0;    0;   0
Kosovo;2020-02-17;     0;    0;    0;   0;    0;   0
Kosovo;2020-02-18;     0;    0;    0;   0;    0;   0
Kosovo;2020-02-19;     0;    0;    0;   0;    0;   0
Kosovo;2020-02-20;     0;    0;    0;   0;    0;   0
Kosovo;2020-02-21;     0;    0;    0;   0;    0;   0
Kosovo;2020-02-22;     0;    0;    0;   0;    0;   0
Kosovo;2020-02-23;     0;    0;    0;   0;    0;   0
Kosovo;2020-02-24;     0;    0;    0;   0;    0;   0
Kosovo;2020-02-25;     0;    0;    0;   0;    0;   0
Kosovo;2020-02-26;     0;    0;    0;   0;    0;   0
Kosovo;2020-02-27;     0;    0;    0;   0;    0;   0
Kosovo;2020-02-28;     0;    0;    0;   0;    0;   0
Kosovo;2020-02-29;     0;    0;    0;   0;    0;   0
Kosovo;2020-03-01;     0;    0;    0;   0;    0;   0
Kosovo;2020-03-02;     0;    0;    0;   0;    0;   0
Kosovo;2020-03-03;     0;    0;    0;   0;    0;   0
Kosovo;2020-03-04;     0;    0;    0;   0;    0;   0
Kosovo;2020-03-05;     0;    0;    0;   0;    0;   0
Kosovo;2020-03-06;     0;    0;    0;   0;    0;   0
Kosovo;2020-03-07;     0;    0;    0;   0;    0;   0
Kosovo;2020-03-08;     0;    0;    0;   0;    0;   0
Kosovo;2020-03-09;     0;    0;    0;   0;    0;   0
Kosovo;2020-03-10;     0;    0;    0;   0;    0;   0
Kosovo;2020-03-11;     0;    0;    0;   0;    0;   0
Kosovo;2020-03-12;     0;    0;    0;   0;    0;   0
Kosovo;2020-03-13;     0;    0;    0;   0;    0;   0
Kosovo;2020-03-14;     0;    0;    0;   0;    0;   0
Kosovo;2020-03-15;     0;    0;    0;   0;    0;   0
Kosovo;2020-03-16;     0;    0;    0;   0;    0;   0
Kosovo;2020-03-17;     0;    0;    0;   0;    0;   0
Kosovo;2020-03-18;     0;    0;    0;   0;    0;   0
Kosovo;2020-03-19;     0;    0;    0;   0;    0;   0
Kosovo;2020-03-20;     0;    0;    0;   0;    0;   0
Kosovo;2020-03-21;     0;    0;    0;   0;    0;   0
Kosovo;2020-03-22;     0;    0;    0;   0;    0;   0
Kosovo;2020-03-23;     0;    0;    0;   0;    0;   0
Kosovo;2020-03-24;     0;    0;    0;   0;    0;   0
Kosovo;2020-03-25;     0;    0;    0;   0;    0;   0
Kosovo;2020-03-26;    71;   71;    1;   1;    0;   0
Kosovo;2020-03-27;    86;   15;    1;   0;    1;   1
Kosovo;2020-03-28;    91;    5;    1;   0;    1;   0
Kosovo;2020-03-29;    94;    3;    1;   0;    1;   0
Kosovo;2020-03-30;    94;    0;    1;   0;    1;   0
Kosovo;2020-03-31;   112;   18;    1;   0;    6;   5
Kosovo;2020-04-01;   125;   13;    1;   0;   10;   4
Kosovo;2020-04-02;   125;    0;    1;   0;   10;   0
Kosovo;2020-04-03;   126;    1;    1;   0;   10;   0
Kosovo;2020-04-04;   135;    9;    1;   0;   16;   6
Kosovo;2020-04-05;   145;   10;    1;   0;   23;   7
Kuwait;2020-01-22;     0;    0;    0;   0;    0;   0
Kuwait;2020-01-23;     0;    0;    0;   0;    0;   0
Kuwait;2020-01-24;     0;    0;    0;   0;    0;   0
Kuwait;2020-01-25;     0;    0;    0;   0;    0;   0
Kuwait;2020-01-26;     0;    0;    0;   0;    0;   0
Kuwait;2020-01-27;     0;    0;    0;   0;    0;   0
Kuwait;2020-01-28;     0;    0;    0;   0;    0;   0
Kuwait;2020-01-29;     0;    0;    0;   0;    0;   0
Kuwait;2020-01-30;     0;    0;    0;   0;    0;   0
Kuwait;2020-01-31;     0;    0;    0;   0;    0;   0
Kuwait;2020-02-01;     0;    0;    0;   0;    0;   0
Kuwait;2020-02-02;     0;    0;    0;   0;    0;   0
Kuwait;2020-02-03;     0;    0;    0;   0;    0;   0
Kuwait;2020-02-04;     0;    0;    0;   0;    0;   0
Kuwait;2020-02-05;     0;    0;    0;   0;    0;   0
Kuwait;2020-02-06;     0;    0;    0;   0;    0;   0
Kuwait;2020-02-07;     0;    0;    0;   0;    0;   0
Kuwait;2020-02-08;     0;    0;    0;   0;    0;   0
Kuwait;2020-02-09;     0;    0;    0;   0;    0;   0
Kuwait;2020-02-10;     0;    0;    0;   0;    0;   0
Kuwait;2020-02-11;     0;    0;    0;   0;    0;   0
Kuwait;2020-02-12;     0;    0;    0;   0;    0;   0
Kuwait;2020-02-13;     0;    0;    0;   0;    0;   0
Kuwait;2020-02-14;     0;    0;    0;   0;    0;   0
Kuwait;2020-02-15;     0;    0;    0;   0;    0;   0
Kuwait;2020-02-16;     0;    0;    0;   0;    0;   0
Kuwait;2020-02-17;     0;    0;    0;   0;    0;   0
Kuwait;2020-02-18;     0;    0;    0;   0;    0;   0
Kuwait;2020-02-19;     0;    0;    0;   0;    0;   0
Kuwait;2020-02-20;     0;    0;    0;   0;    0;   0
Kuwait;2020-02-21;     0;    0;    0;   0;    0;   0
Kuwait;2020-02-22;     0;    0;    0;   0;    0;   0
Kuwait;2020-02-23;     0;    0;    0;   0;    0;   0
Kuwait;2020-02-24;     1;    1;    0;   0;    0;   0
Kuwait;2020-02-25;    11;   10;    0;   0;    0;   0
Kuwait;2020-02-26;    26;   15;    0;   0;    0;   0
Kuwait;2020-02-27;    43;   17;    0;   0;    0;   0
Kuwait;2020-02-28;    45;    2;    0;   0;    0;   0
Kuwait;2020-02-29;    45;    0;    0;   0;    0;   0
Kuwait;2020-03-01;    45;    0;    0;   0;    0;   0
Kuwait;2020-03-02;    56;   11;    0;   0;    0;   0
Kuwait;2020-03-03;    56;    0;    0;   0;    0;   0
Kuwait;2020-03-04;    56;    0;    0;   0;    0;   0
Kuwait;2020-03-05;    58;    2;    0;   0;    0;   0
Kuwait;2020-03-06;    58;    0;    0;   0;    0;   0
Kuwait;2020-03-07;    61;    3;    0;   0;    0;   0
Kuwait;2020-03-08;    64;    3;    0;   0;    1;   1
Kuwait;2020-03-09;    64;    0;    0;   0;    1;   0
Kuwait;2020-03-10;    69;    5;    0;   0;    1;   0
Kuwait;2020-03-11;    72;    3;    0;   0;    2;   1
Kuwait;2020-03-12;    80;    8;    0;   0;    5;   3
Kuwait;2020-03-13;    80;    0;    0;   0;    5;   0
Kuwait;2020-03-14;   104;   24;    0;   0;    5;   0
Kuwait;2020-03-15;   112;    8;    0;   0;    5;   0
Kuwait;2020-03-16;   123;   11;    0;   0;    9;   4
Kuwait;2020-03-17;   130;    7;    0;   0;    9;   0
Kuwait;2020-03-18;   142;   12;    0;   0;   15;   6
Kuwait;2020-03-19;   148;    6;    0;   0;   18;   3
Kuwait;2020-03-20;   159;   11;    0;   0;   18;   0
Kuwait;2020-03-21;   176;   17;    0;   0;   27;   9
Kuwait;2020-03-22;   188;   12;    0;   0;   27;   0
Kuwait;2020-03-23;   189;    1;    0;   0;   27;   0
Kuwait;2020-03-24;   191;    2;    0;   0;   39;  12
Kuwait;2020-03-25;   195;    4;    0;   0;   43;   4
Kuwait;2020-03-26;   208;   13;    0;   0;   49;   6
Kuwait;2020-03-27;   225;   17;    0;   0;   57;   8
Kuwait;2020-03-28;   235;   10;    0;   0;   64;   7
Kuwait;2020-03-29;   255;   20;    0;   0;   67;   3
Kuwait;2020-03-30;   266;   11;    0;   0;   72;   5
Kuwait;2020-03-31;   289;   23;    0;   0;   73;   1
Kuwait;2020-04-01;   317;   28;    0;   0;   80;   7
Kuwait;2020-04-02;   342;   25;    0;   0;   81;   1
Kuwait;2020-04-03;   417;   75;    0;   0;   82;   1
Kuwait;2020-04-04;   479;   62;    1;   1;   93;  11
Kuwait;2020-04-05;   556;   77;    1;   0;   99;   6
Kyrgyzstan;2020-01-22;     0;    0;    0;   0;    0;   0
Kyrgyzstan;2020-01-23;     0;    0;    0;   0;    0;   0
Kyrgyzstan;2020-01-24;     0;    0;    0;   0;    0;   0
Kyrgyzstan;2020-01-25;     0;    0;    0;   0;    0;   0
Kyrgyzstan;2020-01-26;     0;    0;    0;   0;    0;   0
Kyrgyzstan;2020-01-27;     0;    0;    0;   0;    0;   0
Kyrgyzstan;2020-01-28;     0;    0;    0;   0;    0;   0
Kyrgyzstan;2020-01-29;     0;    0;    0;   0;    0;   0
Kyrgyzstan;2020-01-30;     0;    0;    0;   0;    0;   0
Kyrgyzstan;2020-01-31;     0;    0;    0;   0;    0;   0
Kyrgyzstan;2020-02-01;     0;    0;    0;   0;    0;   0
Kyrgyzstan;2020-02-02;     0;    0;    0;   0;    0;   0
Kyrgyzstan;2020-02-03;     0;    0;    0;   0;    0;   0
Kyrgyzstan;2020-02-04;     0;    0;    0;   0;    0;   0
Kyrgyzstan;2020-02-05;     0;    0;    0;   0;    0;   0
Kyrgyzstan;2020-02-06;     0;    0;    0;   0;    0;   0
Kyrgyzstan;2020-02-07;     0;    0;    0;   0;    0;   0
Kyrgyzstan;2020-02-08;     0;    0;    0;   0;    0;   0
Kyrgyzstan;2020-02-09;     0;    0;    0;   0;    0;   0
Kyrgyzstan;2020-02-10;     0;    0;    0;   0;    0;   0
Kyrgyzstan;2020-02-11;     0;    0;    0;   0;    0;   0
Kyrgyzstan;2020-02-12;     0;    0;    0;   0;    0;   0
Kyrgyzstan;2020-02-13;     0;    0;    0;   0;    0;   0
Kyrgyzstan;2020-02-14;     0;    0;    0;   0;    0;   0
Kyrgyzstan;2020-02-15;     0;    0;    0;   0;    0;   0
Kyrgyzstan;2020-02-16;     0;    0;    0;   0;    0;   0
Kyrgyzstan;2020-02-17;     0;    0;    0;   0;    0;   0
Kyrgyzstan;2020-02-18;     0;    0;    0;   0;    0;   0
Kyrgyzstan;2020-02-19;     0;    0;    0;   0;    0;   0
Kyrgyzstan;2020-02-20;     0;    0;    0;   0;    0;   0
Kyrgyzstan;2020-02-21;     0;    0;    0;   0;    0;   0
Kyrgyzstan;2020-02-22;     0;    0;    0;   0;    0;   0
Kyrgyzstan;2020-02-23;     0;    0;    0;   0;    0;   0
Kyrgyzstan;2020-02-24;     0;    0;    0;   0;    0;   0
Kyrgyzstan;2020-02-25;     0;    0;    0;   0;    0;   0
Kyrgyzstan;2020-02-26;     0;    0;    0;   0;    0;   0
Kyrgyzstan;2020-02-27;     0;    0;    0;   0;    0;   0
Kyrgyzstan;2020-02-28;     0;    0;    0;   0;    0;   0
Kyrgyzstan;2020-02-29;     0;    0;    0;   0;    0;   0
